1;1;771;2932
8;11;0;11
8;12;0;0
8;13;4;33
8;14;7;76
8;15;22;170
8;16;11;211
8;17;5;238
8;18;10;13
8;19;3;84
8;20;14;39
9;1;1557;2606
9;2;4;23
9;3;9;11
9;4;50;2155
9;5;29;115
9;6;25;488
9;7;0;36
9;8;40;169
9;9;0;9
9;10;0;16
9;11;0;9
9;12;4;31
9;13;5;72
9;14;8;119
9;15;23;175
9;16;7;115
9;17;0;223
9;18;3;7
9;19;4;92
9;20;3;54
10;1;1329;2325
10;2;0;28
10;3;10;26
10;4;76;1617
10;5;54;180
10;6;21;466
10;7;3;36
10;8;47;132
10;9;1;63
10;10;10;38
10;11;1;36
10;12;3;136
10;13;11;65
10;14;1;75
10;15;31;142
10;16;38;137
10;17;13;243
10;18;5;18
10;19;0;66
10;20;12;36
11;1;264;1505
11;2;5;30
11;3;9;42
11;4;83;2401
11;5;41;144
11;6;65;458
11;7;0;19
11;8;46;131
11;9;10;242
11;10;13;144
11;11;1378;144
11;12;11;469
11;13;7;63
11;14;6;117
11;15;37;161
11;16;45;89
11;17;9;146
11;18;4;17
11;19;4;23
11;20;0;78
12;1;456;1390
12;2;10;41
12;3;19;31
12;4;125;2277
12;5;38;135
12;6;55;485
12;7;8;53
12;8;34;121
12;9;9;318
12;10;16;114
12;11;1063;131
12;12;29;390
12;13;6;75
12;14;3;111
12;15;14;34
12;16;24;48
12;17;12;131
12;18;1;12
12;19;7;14
12;20;8;79
13;1;10316;27555
13;2;67;388
13;3;87;404
13;4;1015;24797
13;5;460;2222
13;6;502;6516
13;7;45;636
13;8;499;1434
13;9;1526;1712
13;10;1340;921
13;11;2466;735
13;12;120;2713
13;13;87;729
13;14;63;1124
13;15;228;1436
13;16;281;1252
13;17;127;2167
13;18;77;158
13;19;64;546
13;20;124;573
1;1;250;1279
1;2;25;51
1;3;10;29
1;4;149;2415
1;5;59;206
1;0;71;631
1;7;5;76
1;8;28;176
1;9;16;328
1;10;14;187
1;11;1298;140
1;12;28;446
1;13;9;46
1;14;2;150
1;15;2;51
1;16;21;63
1;17;15;106
1;0;0;9
1;19;4;31
1;20;3;60
2;1;309;1916
2;2;14;56
2;3;5;35
2;4;143;2131
2;5;63;214
2;0;55;712
2;7;9;128
2;8;53;198
2;9;4;478
2;10;13;305
2;11;1159;248
2;12;25;477
2;13;13;63
2;14;14;69
2;15;30;32
2;16;16;34
2;17;18;169
2;0;8;11
2;19;4;28
2;20;2;82
3;1;1239;2103
3;2;12;51
3;3;20;23
3;4;346;2148
3;5;55;252
3;0;109;655
3;7;4;104
3;8;59;168
3;9;6;260
3;10;5;128
3;11;11;148
3;12;18;303
3;13;11;70
3;14;10;62
3;15;29;33
3;16;25;39
3;17;56;173
3;0;14;12
3;19;8;28
3;20;14;62
4;1;1105;2926
4;2;14;27
4;3;10;39
4;4;86;1619
4;5;96;191
4;0;39;350
4;7;8;46
4;8;59;160
4;9;5;79
4;10;7;17
4;11;2;25
4;12;13;91
4;13;14;42
4;14;2;68
4;15;14;66
4;16;42;69
4;17;7;155
4;0;0;17
4;19;11;39
4;20;6;121
5;1;595;3653
5;2;7;42
5;3;0;48
5;4;47;1165
5;5;52;313
5;0;11;432
5;7;8;34
5;8;37;187
5;9;0;9
5;10;0;2
5;11;0;0
5;12;14;9
5;13;3;76
5;14;1;54
5;15;22;95
5;16;17;81
5;17;5;174
5;0;4;6
5;19;4;118
5;20;10;143
6;1;871;2957
6;2;6;39
6;3;3;37
6;4;30;1200
6;5;23;145
6;0;11;411
6;7;2;48
6;8;41;176
6;9;1;7
6;10;3;7
6;11;0;6
6;12;0;4
6;13;10;45
6;14;0;39
6;15;22;45
6;16;9;106
6;17;13;151
6;0;3;8
6;19;0;42
6;20;6;111
7;1;1247;5071
7;2;10;118
7;3;4;30
7;4;54;1304
7;5;36;130
7;0;15;445
7;7;3;28
7;8;48;216
7;9;4;10
7;10;0;15
7;11;3;11
7;12;7;6
7;13;1;21
7;14;0;57
7;15;14;87
7;16;12;166
7;17;5;187
7;0;0;6
7;19;8;56
7;20;5;114
8;1;1642;4864
8;2;5;139
8;3;4;21
8;4;66;1341
8;5;77;182
8;0;36;649
8;7;6;52
8;8;112;407
8;9;1;11
8;10;0;27
8;11;0;30
8;12;3;8
8;13;1;46
8;14;13;66
8;15;14;92
8;16;37;236
8;17;25;166
8;0;3;6
8;19;2;58
8;20;0;126
9;1;913;3083
9;2;2;95
9;3;2;19
9;4;58;1381
9;5;40;162
9;0;18;788
9;7;7;44
9;8;53;205
9;9;5;18
9;10;4;9
9;11;0;8
9;12;12;6
9;13;6;43
9;14;0;81
9;15;9;97
9;16;55;254
9;17;5;157
9;0;7;29
9;19;8;72
9;20;17;104
10;1;1107;2506
10;2;7;78
10;3;12;25
10;4;73;1378
10;5;69;159
10;0;15;771
10;7;12;52
10;8;68;169
10;9;10;99
10;10;0;25
10;11;0;37
10;12;0;105
10;13;16;71
10;14;0;64
10;15;50;78
10;16;68;259
10;17;46;286
10;0;12;19
10;19;5;52
10;20;45;96
11;1;1329;1953
11;2;25;58
11;3;1;67
11;4;94;2534
11;5;62;188
11;0;60;1061
11;7;16;51
11;8;99;180
11;9;25;195
11;10;7;99
11;11;2;83
11;12;28;282
11;13;18;97
11;14;8;101
11;15;41;71
11;16;60;152
11;17;61;220
11;0;22;23
11;19;18;42
11;20;34;62
12;1;1004;1915
12;2;14;56
12;3;11;24
12;4;142;1973
12;5;42;159
12;0;80;860
12;7;12;59
12;8;81;199
12;9;19;229
12;10;8;96
12;11;4;119
12;12;17;305
12;13;15;80
12;14;15;113
12;15;11;49
12;16;74;211
12;17;29;279
12;0;10;21
12;19;1;53
12;20;9;77
13;1;11611;34226
13;2;141;810
13;3;82;397
13;4;1288;20589
13;5;674;2301
13;0;520;7765
13;7;92;722
13;8;738;2441
13;9;96;1723
13;10;61;917
13;11;2479;855
13;12;165;2042
13;13;117;700
13;14;65;924
13;15;258;796
13;16;436;1670
13;17;285;2223
13;0;83;167
13;19;73;619
13;20;151;1158
1;1;1539;1662
1;2;16;71
1;3;11;37
1;4;160;2126
1;5;70;196
1;0;90;918
1;7;15;104
1;8;110;185
1;9;25;444
1;10;11;156
1;11;9;157
1;12;37;474
1;13;12;86
1;14;9;113
1;15;50;68
1;16;88;172
1;17;31;252
1;0;2;29
1;19;18;18
1;20;14;87
2;1;1182;2010
2;2;42;71
2;3;7;59
2;4;197;2586
2;5;128;285
2;0;105;1100
2;7;26;64
2;8;93;240
2;9;14;393
2;10;12;106
2;11;28;147
2;12;30;434
2;13;13;66
2;14;36;85
2;15;5;43
2;16;60;185
2;17;47;297
2;0;12;29
2;19;15;63
2;20;32;82
3;1;1057;2784
3;2;13;34
3;3;5;32
3;4;194;2615
3;5;100;153
3;0;86;868
3;7;3;67
3;8;90;224
3;9;8;193
3;10;9;52
3;11;12;104
3;12;31;277
3;13;14;63
3;14;8;59
3;15;35;42
3;16;89;229
3;17;39;420
3;0;20;33
3;19;5;43
3;20;15;83
4;1;1202;3368
4;2;13;74
4;3;7;27
4;4;74;2611
4;5;66;225
4;0;33;461
4;7;0;47
4;8;67;181
4;9;5;96
4;10;1;30
4;11;4;28
4;12;10;58
4;13;21;105
4;14;12;62
4;15;17;61
4;16;91;191
4;17;30;319
4;0;3;27
4;19;11;42
4;20;11;70
5;1;1158;4798
5;2;12;70
5;3;5;38
5;4;103;1550
5;5;90;121
5;0;59;378
5;7;10;11
5;8;117;192
5;9;1;10
5;10;3;13
5;11;5;0
5;12;5;1
5;13;15;61
5;14;1;38
5;15;22;46
5;16;109;199
5;17;16;243
5;0;14;9
5;19;12;120
5;20;25;80
6;1;1080;3840
6;2;0;72
6;3;1;51
6;4;85;1867
6;5;39;102
6;0;30;445
6;7;6;46
6;8;48;173
6;9;0;32
6;10;0;8
6;11;0;3
6;12;6;11
6;13;7;85
6;14;1;43
6;15;12;44
6;16;33;243
6;17;22;363
6;0;2;15
6;19;7;56
6;20;37;82
7;1;1418;5696
7;2;9;84
7;3;12;264
7;4;55;1926
7;5;100;189
7;0;58;692
7;7;0;106
7;8;70;186
7;9;0;6
7;10;10;7
7;11;0;7
7;12;4;13
7;13;22;87
7;14;5;45
7;15;17;61
7;16;57;284
7;17;19;644
7;0;1;26
7;19;15;89
7;20;13;76
8;1;1562;4223
8;2;4;171
8;3;16;243
8;4;72;1966
8;5;101;201
8;0;61;721
8;7;3;154
8;8;82;344
8;9;0;4
8;10;6;11
8;11;1;11
8;12;0;3
8;13;9;97
8;14;11;44
8;15;20;53
8;16;53;448
8;17;44;801
8;0;2;20
8;19;15;68
8;20;20;86
9;1;1299;3234
9;2;17;81
9;3;1;250
9;4;77;2160
9;5;43;157
9;0;60;694
9;7;6;150
9;8;89;174
9;9;10;9
9;10;1;7
9;11;3;6
9;12;4;4
9;13;10;94
9;14;6;68
9;15;16;110
9;16;40;619
9;17;23;731
9;0;7;13
9;19;15;125
9;20;0;79
10;1;1403;3616
10;2;8;153
10;3;16;240
10;4;88;1945
10;5;68;182
10;0;42;596
10;7;11;57
10;8;85;163
10;9;9;144
10;10;6;80
10;11;3;94
10;12;1;91
10;13;10;113
10;14;5;96
10;15;42;104
10;16;50;381
10;17;59;852
10;0;8;10
10;19;16;85
10;20;9;66
11;1;1326;2700
11;2;9;104
11;3;10;77
11;4;141;2686
11;5;52;228
11;0;120;654
11;7;5;86
11;8;79;202
11;9;31;335
11;10;10;116
11;11;5;95
11;12;22;309
11;13;21;81
11;14;3;96
11;15;32;90
11;16;67;206
11;17;67;622
11;0;1;13
11;19;0;53
11;20;9;58
12;1;1354;2221
12;2;18;102
12;3;5;51
12;4;119;2227
12;5;49;147
12;0;117;668
12;7;7;73
12;8;59;215
12;9;12;304
12;10;14;116
12;11;8;145
12;12;25;271
12;13;16;92
12;14;11;113
12;15;5;53
12;16;65;185
12;17;31;463
12;0;14;20
12;19;4;48
12;20;18;92
13;1;15580;40152
13;2;161;1087
13;3;96;1369
13;4;1365;26265
13;5;906;2186
13;0;861;8195
13;7;92;965
13;8;989;2479
13;9;115;1970
13;10;83;702
13;11;78;797
13;12;175;1946
13;13;170;1030
13;14;108;862
13;15;273;775
13;16;802;3342
13;17;428;6007
13;0;86;244
13;19;133;810
13;20;203;941
1;1;1260;2378
1;2;25;142
1;3;6;82
1;4;129;2546
1;5;68;256
1;0;136;816
1;7;8;68
1;8;107;255
1;9;31;536
1;10;19;170
1;11;13;219
1;12;41;454
1;13;2;108
1;14;1;132
1;15;41;86
1;16;68;246
1;17;39;392
1;0;1;15
1;19;4;59
1;20;10;89
2;1;1127;2384
2;2;16;213
2;3;10;43
2;4;151;2275
2;5;59;307
2;0;130;1296
2;7;4;57
2;8;68;216
2;9;14;374
2;10;4;100
2;11;5;121
2;12;11;346
2;13;10;91
2;14;12;102
2;15;12;52
2;16;52;211
2;17;42;430
2;0;3;25
2;19;1;65
2;20;18;59
3;1;864;3230
3;2;17;95
3;3;13;78
3;4;202;2593
3;5;78;299
3;0;136;1313
3;7;7;64
3;8;78;236
3;9;11;312
3;10;5;111
3;11;7;101
3;12;25;255
3;13;0;79
3;14;8;110
3;15;30;74
3;16;69;230
3;17;80;589
3;0;7;64
3;19;7;53
3;20;13;113
4;1;1142;5482
4;2;5;96
4;3;12;89
4;4;58;1735
4;5;104;293
4;0;69;952
4;7;0;49
4;8;80;119
4;9;7;101
4;10;8;15
4;11;0;17
4;12;7;62
4;13;2;71
4;14;1;47
4;15;19;71
4;16;41;249
4;17;31;402
4;0;10;43
4;19;7;63
4;20;5;92
5;1;1153;5715
5;2;5;94
5;3;0;84
5;4;52;1504
5;5;62;244
5;0;32;697
5;7;2;68
5;8;36;211
5;9;1;18
5;10;0;6
5;11;0;20
5;12;6;6
5;13;3;47
5;14;0;67
5;15;25;111
5;16;61;241
5;17;31;488
5;0;0;36
5;19;10;75
5;20;9;52
6;1;1525;6156
6;2;12;111
6;3;7;112
6;4;49;1527
6;5;37;148
6;0;73;665
6;7;15;121
6;8;49;235
6;9;5;39
6;10;3;5
6;11;0;14
6;12;2;15
6;13;8;43
6;14;0;81
6;15;13;74
6;16;57;294
6;17;13;533
6;0;10;12
6;19;8;63
6;20;5;58
7;1;1573;4967
7;2;7;314
7;3;0;87
7;4;39;1820
7;5;21;216
7;0;53;1426
7;7;0;110
7;8;61;330
7;9;0;34
7;10;3;14
7;11;7;17
7;12;2;3
7;13;9;82
7;14;2;47
7;15;19;115
7;16;36;471
7;17;33;810
7;0;2;15
7;19;6;74
7;20;12;137
8;1;1382;5053
8;2;5;311
8;3;0;74
8;4;62;2015
8;5;72;273
8;0;100;1115
8;7;0;201
8;8;66;411
8;9;1;18
8;10;7;12
8;11;0;35
8;12;0;6
8;13;6;64
8;14;3;48
8;15;6;76
8;16;30;294
8;17;22;754
8;0;3;16
8;19;6;57
8;20;6;144
9;1;1608;4055
9;2;10;175
9;3;2;71
9;4;81;2022
9;5;56;209
9;0;81;1364
9;7;9;123
9;8;61;308
9;9;0;24
9;10;0;56
9;11;2;11
9;12;3;8
9;13;0;77
9;14;3;76
9;15;30;130
9;16;55;467
9;17;40;779
9;0;8;16
9;19;8;78
9;20;13;79
10;1;1599;3976
10;2;14;209
10;3;7;102
10;4;64;2075
10;5;75;387
10;0;63;988
10;7;0;125
10;8;78;238
10;9;6;228
10;10;9;31
10;11;7;58
10;12;13;197
10;13;6;144
10;14;5;70
10;15;41;93
10;16;35;331
10;17;31;605
10;0;1;18
10;19;20;88
10;20;5;94
11;1;1177;3011
11;2;7;110
11;3;8;62
11;4;124;2718
11;5;63;186
11;0;103;940
11;7;7;61
11;8;66;188
11;9;17;223
11;10;9;35
11;11;5;119
11;12;25;272
11;13;22;109
11;14;9;106
11;15;46;78
11;16;36;144
11;17;60;379
11;0;6;33
11;19;24;27
11;20;8;62
12;1;1506;2614
12;2;13;106
12;3;9;55
12;4;133;2261
12;5;63;208
12;0;101;831
12;7;15;56
12;8;66;166
12;9;25;285
12;10;5;121
12;11;4;122
12;12;19;277
12;13;15;74
12;14;3;87
12;15;23;75
12;16;58;131
12;17;24;279
12;0;4;18
12;19;4;40
12;20;13;46
13;1;15916;49021
13;2;136;1976
13;3;74;939
13;4;1144;25091
13;5;758;3026
13;0;1077;12403
13;7;67;1103
13;8;816;2913
13;9;118;2192
13;10;72;676
13;11;50;854
13;12;154;1901
13;13;83;989
13;14;47;973
13;15;305;1035
13;16;598;3309
13;17;446;6440
13;0;55;311
13;19;105;742
13;20;117;1025
1;1;1528;2157
1;2;34;134
1;3;8;61
1;4;170;2262
1;5;66;228
1;0;147;889
1;7;18;78
1;8;69;203
1;9;32;347
1;10;21;82
1;11;12;121
1;12;32;319
1;13;17;85
1;14;8;114
1;15;56;95
1;16;66;165
1;17;29;219
1;0;8;24
1;19;14;62
1;20;18;89
2;1;1107;1839
2;2;24;144
2;3;7;55
2;4;149;1951
2;5;69;235
2;0;112;767
2;7;9;98
2;8;59;204
2;9;9;293
2;10;6;82
2;11;5;149
2;12;18;189
2;13;10;71
2;14;7;87
2;15;23;46
2;16;35;107
2;17;25;349
2;0;22;20
2;19;21;32
2;20;13;83
3;1;1703;3880
3;2;13;194
3;3;10;42
3;4;161;2346
3;5;59;225
3;0;119;871
3;7;3;88
3;8;75;133
3;9;9;251
3;10;9;53
3;11;15;109
3;12;9;291
3;13;8;92
3;14;4;59
3;15;22;78
3;16;34;178
3;17;27;425
3;0;6;48
3;19;9;49
3;20;25;70
4;1;1053;5389
4;2;9;97
4;3;4;38
4;4;54;1680
4;5;56;264
4;0;27;522
4;7;5;108
4;8;46;156
4;9;15;78
4;10;1;28
4;11;1;20
4;12;1;60
4;13;9;142
4;14;0;58
4;15;36;70
4;16;52;281
4;17;9;280
4;0;9;31
4;19;2;143
4;20;9;94
5;1;1364;6657
5;2;3;73
5;3;3;48
5;4;67;1314
5;5;40;227
5;0;45;414
5;7;5;92
5;8;50;160
5;9;2;21
5;10;0;23
5;11;2;15
5;12;5;12
5;13;5;74
5;14;1;37
5;15;13;62
5;16;23;259
5;17;12;286
5;0;15;25
5;19;5;69
5;20;10;84
6;1;1504;6148
6;2;5;113
6;3;1;44
6;4;57;1303
6;5;21;133
6;0;90;459
6;7;0;105
6;8;41;175
6;9;7;23
6;10;1;19
6;11;0;6
6;12;8;11
6;13;11;76
6;14;3;56
6;15;14;50
6;16;25;282
6;17;23;197
6;0;3;14
6;19;7;70
6;20;13;78
7;1;1420;5539
7;2;9;275
7;3;9;51
7;4;73;1655
7;5;48;238
7;0;48;754
7;7;0;124
7;8;43;197
7;9;4;27
7;10;5;28
7;11;0;6
7;12;10;15
7;13;14;91
7;14;0;51
7;15;13;67
7;16;36;373
7;17;23;567
7;0;0;9
7;19;0;103
7;20;17;114
8;1;1195;6503
8;2;15;356
8;3;7;65
8;4;56;1955
8;5;34;310
8;0;77;558
8;7;5;139
8;8;67;331
8;9;5;26
8;10;2;17
8;11;3;20
8;12;0;8
8;13;7;86
8;14;1;50
8;15;16;92
8;16;25;472
8;17;23;514
8;0;1;30
8;19;10;94
8;20;16;131
9;1;1236;5014
9;2;7;183
9;3;5;55
9;4;71;1836
9;5;30;243
9;0;64;878
9;7;4;177
9;8;58;279
9;9;6;18
9;10;2;17
9;11;1;41
9;12;10;9
9;13;0;83
9;14;1;69
9;15;19;144
9;16;64;555
9;17;18;473
9;0;5;17
9;19;13;83
9;20;13;273
10;1;1158;4354
10;2;1;124
10;3;3;36
10;4;64;1813
10;5;38;326
10;0;71;770
10;7;2;119
10;8;40;247
10;9;4;75
10;10;10;64
10;11;0;56
10;12;20;136
10;13;10;104
10;14;0;92
10;15;28;124
10;16;30;259
10;17;25;318
10;0;4;46
10;19;17;106
10;20;16;124
11;1;1430;3622
11;2;17;191
11;3;4;61
11;4;153;2605
11;5;58;199
11;0;94;515
11;7;7;66
11;8;74;185
11;9;28;288
11;10;2;50
11;11;0;113
11;12;24;353
11;13;6;88
11;14;12;108
11;15;38;100
11;16;63;193
11;17;20;275
11;0;3;16
11;19;13;33
11;20;14;256
12;1;1250;3355
12;2;8;116
12;3;10;50
12;4;149;2017
12;5;65;172
12;0;126;607
12;7;10;77
12;8;55;139
12;9;15;286
12;10;0;81
12;11;14;182
12;12;42;291
12;13;17;72
12;14;4;97
12;15;21;86
12;16;42;230
12;17;28;263
12;0;7;17
12;19;2;51
12;20;24;194
13;1;15948;54457
13;2;145;2000
13;3;71;606
13;4;1224;22737
13;5;584;2800
13;0;1020;8004
13;7;68;1271
13;8;677;2409
13;9;136;1733
13;10;59;544
13;11;53;838
13;12;179;1694
13;13;114;1064
13;14;41;878
13;15;299;1014
13;16;495;3354
13;17;262;4166
13;0;83;297
13;19;113;895
13;20;188;1590
1;1;1177;2580
1;2;19;121
1;3;12;73
1;4;128;1760
1;5;79;247
1;0;97;506
1;7;10;77
1;8;44;192
1;9;18;329
1;10;8;116
1;11;25;134
1;12;43;284
1;13;15;51
1;14;0;68
1;15;43;113
1;16;63;131
1;17;37;181
1;0;3;19
1;19;13;79
1;20;23;226
2;1;1210;2926
2;2;21;155
2;3;8;72
2;4;146;1631
2;5;76;303
2;0;106;709
2;7;13;51
2;8;66;167
2;9;13;177
2;10;11;97
2;11;1;98
2;12;40;295
2;13;10;60
2;14;13;73
2;15;21;65
2;16;60;114
2;17;44;228
2;0;14;16
2;19;8;49
2;20;29;88
3;1;1329;3453
3;2;9;105
3;3;16;89
3;4;139;2038
3;5;94;382
3;0;109;647
3;7;4;75
3;8;79;202
3;9;16;314
3;10;22;82
3;11;12;102
3;12;30;284
3;13;13;101
3;14;9;96
3;15;24;93
3;16;87;96
3;17;56;342
3;0;9;18
3;19;10;30
3;20;21;113
4;1;1142;5329
4;2;4;116
4;3;7;62
4;4;65;1209
4;5;54;314
4;0;69;332
4;7;11;41
4;8;58;187
4;9;1;51
4;10;7;32
4;11;0;9
4;12;0;69
4;13;5;77
4;14;6;80
4;15;22;82
4;16;25;154
4;17;20;199
4;0;10;10
4;19;2;43
4;20;10;41
5;1;1569;6209
5;2;7;85
5;3;1;54
5;4;77;1065
5;5;44;193
5;0;63;382
5;7;6;34
5;8;57;104
5;9;0;11
5;10;0;11
5;11;0;4
5;12;1;1
5;13;1;119
5;14;7;20
5;15;17;52
5;16;39;161
5;17;29;201
5;0;10;18
5;19;10;61
5;20;9;75
6;1;1749;6910
6;2;0;116
6;3;0;53
6;4;41;1045
6;5;42;210
6;0;49;589
6;7;1;79
6;8;45;205
6;9;3;20
6;10;4;18
6;11;0;7
6;12;5;12
6;13;14;42
6;14;1;18
6;15;18;53
6;16;21;162
6;17;23;245
6;0;9;17
6;19;17;84
6;20;17;41
7;1;1511;5123
7;2;5;240
7;3;3;54
7;4;56;911
7;5;21;229
7;0;32;712
7;7;0;40
7;8;44;170
7;9;0;36
7;10;0;21
7;11;0;29
7;12;0;0
7;13;13;44
7;14;9;40
7;15;10;62
7;16;37;270
7;17;18;330
7;0;0;25
7;19;8;100
7;20;9;49
8;1;1609;5934
8;2;2;292
8;3;6;88
8;4;266;1306
8;5;58;299
8;0;354;684
8;7;13;93
8;8;89;291
8;9;7;19
8;10;0;23
8;11;1;27
8;12;1;6
8;13;9;29
8;14;2;46
8;15;21;91
8;16;14;181
8;17;29;360
8;0;0;26
8;19;6;80
8;20;10;79
9;1;906;4356
9;2;10;99
9;3;5;46
9;4;110;1503
9;5;49;255
9;0;143;831
9;7;7;38
9;8;66;214
9;9;5;5
9;10;0;21
9;11;0;21
9;12;9;6
9;13;6;60
9;14;0;31
9;15;115;160
9;16;52;258
9;17;136;320
9;0;5;10
9;19;6;99
9;20;21;57
10;1;971;3797
10;2;15;53
10;3;6;22
10;4;100;1090
10;5;82;248
10;0;61;646
10;7;1;46
10;8;56;237
10;9;8;60
10;10;8;30
10;11;3;18
10;12;5;86
10;13;13;54
10;14;5;56
10;15;39;115
10;16;55;224
10;17;150;315
10;0;4;13
10;19;12;99
10;20;12;124
11;1;1021;3916
11;2;24;111
11;3;11;42
11;4;136;1949
11;5;115;422
11;0;116;721
11;7;15;92
11;8;118;224
11;9;16;168
11;10;5;67
11;11;2;63
11;12;15;167
11;13;17;72
11;14;5;125
11;15;77;86
11;16;66;193
11;17;113;234
11;0;9;18
11;19;16;86
11;20;20;76
